Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2010","2010","t","140735.18","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2011","2011","t","144612.89","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2012","2012","t","148858.61","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2013","2013","t","153299.86","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","t","157459.18","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2015","2015","t","161171.8","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","t","171071.09","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","t","175497.35","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","t","174366.44","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","175109","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","t","177034","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","t","173336.66","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","173147.82","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","187235.39","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2005","2005","t","10842.11","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2006","2006","t","10736.84","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2007","2007","t","14526.32","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2008","2008","t","14315.79","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2009","2009","t","14736.84","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2010","2010","t","14814.23","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2011","2011","t","15222.41","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2012","2012","t","15669.33","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2013","2013","t","16136.83","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2014","2014","t","16574.65","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2015","2015","t","16965.45","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2016","2016","t","18007.48","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2017","2017","t","18473.4","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2018","2018","t","18354.36","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2019","2019","t","18432.53","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2020","2020","t","18635.16","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2021","2021","t","18245.96","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","18226.09","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02951.01","Raw hides and skins of cattle","2023","2023","t","19708.99","I","Imputed value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2005","2005","t","1869000","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2006","2006","t","1970000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2007","2007","t","2068500","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2008","2008","t","2065000","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2009","2009","t","2145900","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2010","2010","t","2093000","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2011","2011","t","2101000","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2012","2012","t","2113000","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2013","2013","t","2102000","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2014","2014","t","2105000","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2015","2015","t","2106000","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2016","2016","t","2377293.44","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2017","2017","t","2381481.47","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2018","2018","t","2394428.7","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2019","2019","t","2399400","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2020","2020","t","2440618.42","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2021","2021","t","2460145.97","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2022","2022","t","2478325.45","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5510","Production","02211","Raw milk of cattle","2023","2023","t","2589106.85","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2005","2005","t","17139.66","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2006","2006","t","17310.51","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2007","2007","t","16660.68","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2008","2008","t","14634.92","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2009","2009","t","13835.59","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2010","2010","t","13048.47","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2011","2011","t","12175.93","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2012","2012","t","11852.54","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2013","2013","t","13051.53","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2014","2014","t","12590.85","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2015","2015","t","11715.25","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2016","2016","t","11471.19","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2017","2017","t","11089.83","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2018","2018","t","10949.49","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","11272.88","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2020","2020","t","10537.63","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2021","2021","t","9472.88","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","8194.58","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21512","Cattle fat, unrendered","2023","2023","t","7837.63","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2005","2005","t","81889.49","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2006","2006","t","82705.76","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2007","2007","t","79601.02","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2008","2008","t","69922.37","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2009","2009","t","66103.39","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2010","2010","t","62342.71","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2011","2011","t","58173.9","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2012","2012","t","56628.81","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2013","2013","t","62357.29","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2014","2014","t","60156.27","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2015","2015","t","55972.88","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2016","2016","t","54806.78","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2017","2017","t","52984.75","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2018","2018","t","52314.24","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2019","2019","t","53859.32","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2020","2020","t","50346.44","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2021","2021","t","45259.32","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","39151.86","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2023","2023","t","37446.44","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2005","2005","t","561800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2006","2006","t","567400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2007","2007","t","546100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2008","2008","t","479700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2009","2009","t","453500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2010","2010","t","427700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2011","2011","t","399100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2012","2012","t","388500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2013","2013","t","427800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","t","412700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2015","2015","t","384000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","t","376000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","t","363500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","t","358900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","369500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","t","345400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","t","310500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","268600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","256900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2005","2005","t","78080.68","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2006","2006","t","78858.98","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2007","2007","t","75898.64","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2008","2008","t","66670.17","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2009","2009","t","63028.81","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2010","2010","t","59443.05","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2011","2011","t","55468.14","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2012","2012","t","53994.92","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2013","2013","t","59456.95","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2014","2014","t","57358.31","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2015","2015","t","53369.49","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2016","2016","t","52257.63","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2017","2017","t","50520.34","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2018","2018","t","49881.02","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2019","2019","t","51354.24","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2020","2020","t","48004.75","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2021","2021","t","43154.24","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","37330.85","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02951.01","Raw hides and skins of cattle","2023","2023","t","35704.75","I","Imputed value",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2005","2005","t","13423753","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2006","2006","t","13017100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2007","2007","t","12002900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2008","2008","t","11523800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2009","2009","t","11363500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2010","2010","t","10977200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2011","2011","t","10804000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2012","2012","t","11079500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2013","2013","t","11188910","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2014","2014","t","10860580","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2015","2015","t","10359400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2016","2016","t","10136700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2017","2017","t","10280500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2018","2018","t","9825550","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2019","2019","t","9447800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2020","2020","t","9057900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2021","2021","t","8516500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2022","2022","t","7595600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","02211","Raw milk of cattle","2023","2023","t","7267100","A","Official figure",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2005","2005","t","135.58","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2006","2006","t","96.15","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2007","2007","t","144.23","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2008","2008","t","216.35","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2009","2009","t","283.65","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2010","2010","t","288.46","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2011","2011","t","295.67","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2012","2012","t","302.88","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2013","2013","t","307.69","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2014","2014","t","286.17","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2015","2015","t","355.79","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2016","2016","t","358.96","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2017","2017","t","353.8","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2018","2018","t","346.54","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","356.35","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2020","2020","t","347.88","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2021","2021","t","382.24","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","391.17","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21512","Cattle fat, unrendered","2023","2023","t","387.67","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2005","2005","t","677.88","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2006","2006","t","480.77","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2007","2007","t","721.15","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2008","2008","t","1081.73","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2009","2009","t","1418.27","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2010","2010","t","1442.31","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2011","2011","t","1478.37","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2012","2012","t","1514.42","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2013","2013","t","1538.46","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2014","2014","t","1430.86","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2015","2015","t","1778.94","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2016","2016","t","1794.81","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2017","2017","t","1769.02","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2018","2018","t","1732.69","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2019","2019","t","1781.73","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2020","2020","t","1739.42","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2021","2021","t","1911.21","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","1955.85","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2023","2023","t","1938.35","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2005","2005","t","7050","E","Estimated value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2006","2006","t","5000","E","Estimated value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2007","2007","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2008","2008","t","11250","E","Estimated value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2009","2009","t","14750","E","Estimated value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2010","2010","t","15000","E","Estimated value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2011","2011","t","15375","E","Estimated value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2012","2012","t","15750","E","Estimated value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2013","2013","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","t","14880.99","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2015","2015","t","18500.94","I","Imputed value",""
